user_name,user_cpf,user_email,track_id,rating_track,n_listen
User3,52976634844,user3@example.com,1bXKpjbalq0If54LBffE0i,1,37
User5,50232468489,user5@example.com,6PCvgYrBQNGZE7Fys8Dk27,3,42
User6,30974519179,user6@example.com,6PCvgYrBQNGZE7Fys8Dk27,5,35
User8,99919249023,user8@example.com,6PCvgYrBQNGZE7Fys8Dk27,3,39
User5,50232468489,user5@example.com,6PCvgYrBQNGZE7Fys8Dk27,3,49
User6,30974519179,user6@example.com,2CspwnypzT7rcWI9RfsoSb,3,19
User3,52976634844,user3@example.com,6ZAyJ7EFjapwMMT0Oqs15Y,4,9
User10,48017760206,user10@example.com,6ZAyJ7EFjapwMMT0Oqs15Y,5,12
User10,48017760206,user10@example.com,6ZAyJ7EFjapwMMT0Oqs15Y,2,45
User9,97091540855,user9@example.com,6ZAyJ7EFjapwMMT0Oqs15Y,1,21
User2,96581948845,user2@example.com,6ZAyJ7EFjapwMMT0Oqs15Y,2,4
User8,99919249023,user8@example.com,7bn5nXdatftk0CHSrd7NHQ,4,44
User2,96581948845,user2@example.com,7bn5nXdatftk0CHSrd7NHQ,1,21
User9,97091540855,user9@example.com,7bn5nXdatftk0CHSrd7NHQ,4,8
User10,48017760206,user10@example.com,7bn5nXdatftk0CHSrd7NHQ,4,49
User9,97091540855,user9@example.com,7bn5nXdatftk0CHSrd7NHQ,5,43
User7,39570085044,user7@example.com,4JfCAr96utJ1pHKXQr6Hzd,3,48
User2,96581948845,user2@example.com,6zqlO6PWpf4LtyzPHGzD0L,3,5
User8,99919249023,user8@example.com,6zqlO6PWpf4LtyzPHGzD0L,5,42
User1,81535322800,user1@example.com,6zqlO6PWpf4LtyzPHGzD0L,3,48
User6,30974519179,user6@example.com,6zqlO6PWpf4LtyzPHGzD0L,1,20
User3,52976634844,user3@example.com,6zqlO6PWpf4LtyzPHGzD0L,2,8
User1,81535322800,user1@example.com,6mw2KpT2jyBsukM4dgnQow,1,45
User9,97091540855,user9@example.com,6mw2KpT2jyBsukM4dgnQow,4,42
User1,81535322800,user1@example.com,6mw2KpT2jyBsukM4dgnQow,1,1
User10,48017760206,user10@example.com,3yDRcs0Y4pPzkvMbUfeF9H,3,22
User9,97091540855,user9@example.com,1Lty1laQpjkzisBZ1dG2R8,3,40
User7,39570085044,user7@example.com,1Lty1laQpjkzisBZ1dG2R8,3,37
User1,81535322800,user1@example.com,5hdk8xva1LqTDEgs3yLdRH,1,32
User8,99919249023,user8@example.com,5hdk8xva1LqTDEgs3yLdRH,2,36
User1,81535322800,user1@example.com,5hdk8xva1LqTDEgs3yLdRH,2,15
User1,81535322800,user1@example.com,5hdk8xva1LqTDEgs3yLdRH,3,8
User2,96581948845,user2@example.com,5hdk8xva1LqTDEgs3yLdRH,4,27
User1,81535322800,user1@example.com,4VGp1Z4y575IogxJXZcrf6,2,6
User5,50232468489,user5@example.com,4VGp1Z4y575IogxJXZcrf6,2,8
User8,99919249023,user8@example.com,4VGp1Z4y575IogxJXZcrf6,5,11
User10,48017760206,user10@example.com,4VGp1Z4y575IogxJXZcrf6,2,29
User6,30974519179,user6@example.com,13jRFAGT8qd6aBwtJySlUm,3,11
User3,52976634844,user3@example.com,13jRFAGT8qd6aBwtJySlUm,3,26
User7,39570085044,user7@example.com,13jRFAGT8qd6aBwtJySlUm,5,17
User9,97091540855,user9@example.com,2HlhRCt2Xw7xVpX4y0adRC,5,42
User1,81535322800,user1@example.com,2HlhRCt2Xw7xVpX4y0adRC,2,45
User1,81535322800,user1@example.com,2HlhRCt2Xw7xVpX4y0adRC,3,35
User8,99919249023,user8@example.com,2HlhRCt2Xw7xVpX4y0adRC,5,49
User4,23242521887,user4@example.com,1EKhSE9DUYRPvcXLK0k5iw,3,43
User9,97091540855,user9@example.com,1EKhSE9DUYRPvcXLK0k5iw,1,29
User7,39570085044,user7@example.com,1EKhSE9DUYRPvcXLK0k5iw,1,6
User7,39570085044,user7@example.com,1EKhSE9DUYRPvcXLK0k5iw,5,11
User4,23242521887,user4@example.com,1EKhSE9DUYRPvcXLK0k5iw,1,16
User2,96581948845,user2@example.com,2UXo2v3rhGMvHBaBlPpe8w,2,30
User5,50232468489,user5@example.com,2UXo2v3rhGMvHBaBlPpe8w,4,34
User5,50232468489,user5@example.com,2UXo2v3rhGMvHBaBlPpe8w,5,40
User9,97091540855,user9@example.com,2UXo2v3rhGMvHBaBlPpe8w,3,14
User6,30974519179,user6@example.com,2UXo2v3rhGMvHBaBlPpe8w,1,12
User1,81535322800,user1@example.com,1Es7AUAhQvapIcoh3qMKDL,4,11
User4,23242521887,user4@example.com,1Es7AUAhQvapIcoh3qMKDL,3,10
User3,52976634844,user3@example.com,1Es7AUAhQvapIcoh3qMKDL,4,42
User4,23242521887,user4@example.com,3X1nyZBKJTRkWafIPrcbJ1,2,16
User10,48017760206,user10@example.com,3X1nyZBKJTRkWafIPrcbJ1,4,44
User2,96581948845,user2@example.com,3X1nyZBKJTRkWafIPrcbJ1,4,40
User7,39570085044,user7@example.com,3X1nyZBKJTRkWafIPrcbJ1,1,43
User9,97091540855,user9@example.com,3X1nyZBKJTRkWafIPrcbJ1,5,20
User7,39570085044,user7@example.com,1cOboCuWYI2osTOfolMRS6,4,13
User8,99919249023,user8@example.com,1cOboCuWYI2osTOfolMRS6,4,45
User8,99919249023,user8@example.com,1cOboCuWYI2osTOfolMRS6,2,32
User4,23242521887,user4@example.com,1cOboCuWYI2osTOfolMRS6,4,27
User9,97091540855,user9@example.com,2RkZ5LkEzeHGRsmDqKwmaJ,1,29
User1,81535322800,user1@example.com,2RkZ5LkEzeHGRsmDqKwmaJ,1,4
User6,30974519179,user6@example.com,2RkZ5LkEzeHGRsmDqKwmaJ,4,12
User5,50232468489,user5@example.com,5l8wENUFbfKUtzmazIGZBU,4,28
User7,39570085044,user7@example.com,5l8wENUFbfKUtzmazIGZBU,4,19
User2,96581948845,user2@example.com,5l8wENUFbfKUtzmazIGZBU,4,35
User2,96581948845,user2@example.com,4wO2JlPZw72Xlu6dGUW4Ce,4,12
User7,39570085044,user7@example.com,4wO2JlPZw72Xlu6dGUW4Ce,3,25
User5,50232468489,user5@example.com,5lj4Sf3g1axG8mIoHeuKxR,4,18
User5,50232468489,user5@example.com,5lj4Sf3g1axG8mIoHeuKxR,4,20
User6,30974519179,user6@example.com,5lj4Sf3g1axG8mIoHeuKxR,4,14
User9,97091540855,user9@example.com,5lj4Sf3g1axG8mIoHeuKxR,4,21
User4,23242521887,user4@example.com,7BfQEykWQ3sPmg3lTKEJOE,4,23
User6,30974519179,user6@example.com,7BfQEykWQ3sPmg3lTKEJOE,3,21
User7,39570085044,user7@example.com,7BfQEykWQ3sPmg3lTKEJOE,4,33
User4,23242521887,user4@example.com,2rYllInztQMtHyuVFUyci5,1,31
User4,23242521887,user4@example.com,2rYllInztQMtHyuVFUyci5,1,37
User6,30974519179,user6@example.com,2rYllInztQMtHyuVFUyci5,5,18
User9,97091540855,user9@example.com,2rYllInztQMtHyuVFUyci5,2,19
User7,39570085044,user7@example.com,2rYllInztQMtHyuVFUyci5,5,16
User9,97091540855,user9@example.com,4qGE5Yh8hOg31TKlKBOQR5,3,23
User6,30974519179,user6@example.com,4qGE5Yh8hOg31TKlKBOQR5,1,35
User2,96581948845,user2@example.com,4qGE5Yh8hOg31TKlKBOQR5,4,37
User10,48017760206,user10@example.com,4qGE5Yh8hOg31TKlKBOQR5,1,10
User4,23242521887,user4@example.com,4qGE5Yh8hOg31TKlKBOQR5,2,11
User4,23242521887,user4@example.com,4XC8d0vLerfOELqV1BHQGD,5,32
User1,81535322800,user1@example.com,4XC8d0vLerfOELqV1BHQGD,5,28
User2,96581948845,user2@example.com,4XC8d0vLerfOELqV1BHQGD,5,15
User5,50232468489,user5@example.com,1hK82ERSZ37oWQWuiDv90J,4,10
User8,99919249023,user8@example.com,1hK82ERSZ37oWQWuiDv90J,1,9
User4,23242521887,user4@example.com,1hK82ERSZ37oWQWuiDv90J,5,32
User7,39570085044,user7@example.com,1hK82ERSZ37oWQWuiDv90J,5,42
User1,81535322800,user1@example.com,1hK82ERSZ37oWQWuiDv90J,5,15
User6,30974519179,user6@example.com,3aCPResPDNae3pXTocGpYe,2,16
User7,39570085044,user7@example.com,3aCPResPDNae3pXTocGpYe,2,9
User9,97091540855,user9@example.com,3aCPResPDNae3pXTocGpYe,3,47
User8,99919249023,user8@example.com,3aCPResPDNae3pXTocGpYe,1,10
User3,52976634844,user3@example.com,3aCPResPDNae3pXTocGpYe,3,19
User1,81535322800,user1@example.com,6GAWfZ3BbreuuQ8U7TZNc8,3,33
User5,50232468489,user5@example.com,2ogRXUQqH0yO4Kq6Qy8oui,1,42
User1,81535322800,user1@example.com,2ogRXUQqH0yO4Kq6Qy8oui,2,45
User4,23242521887,user4@example.com,2ogRXUQqH0yO4Kq6Qy8oui,1,38
User7,39570085044,user7@example.com,2ogRXUQqH0yO4Kq6Qy8oui,1,47
User2,96581948845,user2@example.com,2ogRXUQqH0yO4Kq6Qy8oui,5,19
User10,48017760206,user10@example.com,5GYgvwMW7g69Rqtzh9GWBM,5,9
User6,30974519179,user6@example.com,5GYgvwMW7g69Rqtzh9GWBM,4,45
User2,96581948845,user2@example.com,0qFEjRouLznAGsMpDPnjzy,5,4
User5,50232468489,user5@example.com,0qFEjRouLznAGsMpDPnjzy,1,28
User4,23242521887,user4@example.com,0qFEjRouLznAGsMpDPnjzy,4,28
User10,48017760206,user10@example.com,24f9sUr9sVrY2aJKVURXOJ,2,18
User8,99919249023,user8@example.com,0hzck1SKuiZM0x3oiAgeP3,5,24
User9,97091540855,user9@example.com,0hzck1SKuiZM0x3oiAgeP3,1,3
User4,23242521887,user4@example.com,0hzck1SKuiZM0x3oiAgeP3,5,50
User1,81535322800,user1@example.com,0hzck1SKuiZM0x3oiAgeP3,4,34
User10,48017760206,user10@example.com,0hzck1SKuiZM0x3oiAgeP3,2,21
User2,96581948845,user2@example.com,2Ku34RwdypCEfVJyxQIfyI,5,20
User8,99919249023,user8@example.com,7d4XgyK0cK4O51MmXox5Xh,4,12
User7,39570085044,user7@example.com,7d4XgyK0cK4O51MmXox5Xh,2,4
User6,30974519179,user6@example.com,7znnURzbiabwxPXttDlY5G,2,48
User9,97091540855,user9@example.com,0QoRQA5R7xu5sY77fZ7QaK,1,15
User5,50232468489,user5@example.com,0QoRQA5R7xu5sY77fZ7QaK,3,15
User10,48017760206,user10@example.com,0QoRQA5R7xu5sY77fZ7QaK,4,13
User5,50232468489,user5@example.com,0QoRQA5R7xu5sY77fZ7QaK,4,49
User1,81535322800,user1@example.com,6RIguoA2YSb8IgMgjLaYQE,1,26
User5,50232468489,user5@example.com,2Jzlk2D053PRFg8pMYAhyV,1,7
User4,23242521887,user4@example.com,2Jzlk2D053PRFg8pMYAhyV,4,27
User1,81535322800,user1@example.com,2Jzlk2D053PRFg8pMYAhyV,2,44
User6,30974519179,user6@example.com,2Jzlk2D053PRFg8pMYAhyV,4,50
User9,97091540855,user9@example.com,4DU09gZAUnzBL0c5PRmxnx,1,35
User5,50232468489,user5@example.com,4DU09gZAUnzBL0c5PRmxnx,3,36
User5,50232468489,user5@example.com,4DU09gZAUnzBL0c5PRmxnx,4,10
User10,48017760206,user10@example.com,4DU09gZAUnzBL0c5PRmxnx,1,43
User3,52976634844,user3@example.com,7z7kvUQGwlC6iOl7vMuAr9,5,49
User6,30974519179,user6@example.com,7z7kvUQGwlC6iOl7vMuAr9,1,46
User10,48017760206,user10@example.com,3nHuKdFJZm78CoeBnDcFKe,2,34
User3,52976634844,user3@example.com,3nHuKdFJZm78CoeBnDcFKe,4,32
User4,23242521887,user4@example.com,3nHuKdFJZm78CoeBnDcFKe,3,42
User4,23242521887,user4@example.com,3nHuKdFJZm78CoeBnDcFKe,3,20
User8,99919249023,user8@example.com,4pteEcX2rHSJXK8XSOtWP8,1,34
User9,97091540855,user9@example.com,4pteEcX2rHSJXK8XSOtWP8,2,49
User9,97091540855,user9@example.com,4pteEcX2rHSJXK8XSOtWP8,1,31
User4,23242521887,user4@example.com,2K6T1iKa7coghsISspjPv8,5,1
User9,97091540855,user9@example.com,2K6T1iKa7coghsISspjPv8,3,34
User3,52976634844,user3@example.com,2K6T1iKa7coghsISspjPv8,5,27
User8,99919249023,user8@example.com,2K6T1iKa7coghsISspjPv8,3,49
User7,39570085044,user7@example.com,2K6T1iKa7coghsISspjPv8,4,48
User1,81535322800,user1@example.com,2UijQcg9x42vsbXYh0PzPO,1,18
User8,99919249023,user8@example.com,2UijQcg9x42vsbXYh0PzPO,1,32
User4,23242521887,user4@example.com,2UPPd1yzxhfLUzT6V0mj2E,2,37
User3,52976634844,user3@example.com,2UPPd1yzxhfLUzT6V0mj2E,5,1
User3,52976634844,user3@example.com,2UPPd1yzxhfLUzT6V0mj2E,3,17
User1,81535322800,user1@example.com,24XihnoVPWXlKJ4BgXqjVM,1,23
User7,39570085044,user7@example.com,24XihnoVPWXlKJ4BgXqjVM,1,50
User2,96581948845,user2@example.com,24XihnoVPWXlKJ4BgXqjVM,1,7
User1,81535322800,user1@example.com,24XihnoVPWXlKJ4BgXqjVM,4,33
User9,97091540855,user9@example.com,24XihnoVPWXlKJ4BgXqjVM,1,30
User7,39570085044,user7@example.com,3JIwKNJZXDRU0F32X3egk6,3,38
User1,81535322800,user1@example.com,3JIwKNJZXDRU0F32X3egk6,5,15
User6,30974519179,user6@example.com,3JIwKNJZXDRU0F32X3egk6,5,43
User4,23242521887,user4@example.com,3JIwKNJZXDRU0F32X3egk6,3,38
User8,99919249023,user8@example.com,3JIwKNJZXDRU0F32X3egk6,2,24
User2,96581948845,user2@example.com,3NGELCydzbbrkONHzhaGse,2,6
User8,99919249023,user8@example.com,3NGELCydzbbrkONHzhaGse,2,7
User5,50232468489,user5@example.com,79hRKSvvsQgmzSeJwFgs13,4,14
User8,99919249023,user8@example.com,79hRKSvvsQgmzSeJwFgs13,4,9
User9,97091540855,user9@example.com,79hRKSvvsQgmzSeJwFgs13,4,11
User1,81535322800,user1@example.com,0UueyZtX0ogyXQWhg6Xkpz,3,48
User6,30974519179,user6@example.com,1XHDV6SXCnyKKlp2KM8vHo,4,10
User4,23242521887,user4@example.com,1XHDV6SXCnyKKlp2KM8vHo,2,8
User10,48017760206,user10@example.com,1XHDV6SXCnyKKlp2KM8vHo,4,26
User2,96581948845,user2@example.com,1XHDV6SXCnyKKlp2KM8vHo,4,40
User6,30974519179,user6@example.com,1XHDV6SXCnyKKlp2KM8vHo,1,27
User8,99919249023,user8@example.com,24SJ5ugsrMU20yLjZIsxlI,4,22
User10,48017760206,user10@example.com,24SJ5ugsrMU20yLjZIsxlI,5,25
User5,50232468489,user5@example.com,24SJ5ugsrMU20yLjZIsxlI,1,12
User1,81535322800,user1@example.com,24SJ5ugsrMU20yLjZIsxlI,1,9
User4,23242521887,user4@example.com,6nVcTcGpoa9eqmyWdNcH72,2,46
User6,30974519179,user6@example.com,6nVcTcGpoa9eqmyWdNcH72,2,34
User8,99919249023,user8@example.com,6yIaRllz0lCXuISYsqyCNH,3,9
User6,30974519179,user6@example.com,6yIaRllz0lCXuISYsqyCNH,5,34
User5,50232468489,user5@example.com,21rJwhXiZqOoOREguIIZrV,4,9
User1,81535322800,user1@example.com,2PnlsTsOTLE5jnBnNe2K0A,5,16
User10,48017760206,user10@example.com,2PnlsTsOTLE5jnBnNe2K0A,4,27
User1,81535322800,user1@example.com,2PnlsTsOTLE5jnBnNe2K0A,2,37
User9,97091540855,user9@example.com,2PnlsTsOTLE5jnBnNe2K0A,2,37
User5,50232468489,user5@example.com,0g0qfC3nAaIsfbxS29ksJx,2,25
User2,96581948845,user2@example.com,5DYZA2gm4SxrBkvpLdLm6Q,2,14
User10,48017760206,user10@example.com,6UhHAHc2tupqn0NLjE4ceY,5,45
User6,30974519179,user6@example.com,6UhHAHc2tupqn0NLjE4ceY,2,43
User5,50232468489,user5@example.com,6UhHAHc2tupqn0NLjE4ceY,3,45
User5,50232468489,user5@example.com,6120ohdsA4O8TVLx7SBd90,2,34
User9,97091540855,user9@example.com,6120ohdsA4O8TVLx7SBd90,3,6
User7,39570085044,user7@example.com,6120ohdsA4O8TVLx7SBd90,4,41
User10,48017760206,user10@example.com,6120ohdsA4O8TVLx7SBd90,3,48
User2,96581948845,user2@example.com,2yVbC32ARQ2o6C2Wi8aKRw,4,15
User6,30974519179,user6@example.com,2yVbC32ARQ2o6C2Wi8aKRw,1,42
User7,39570085044,user7@example.com,2yVbC32ARQ2o6C2Wi8aKRw,1,44
User8,99919249023,user8@example.com,0ST3hw71BtF25GtMb3MxDU,4,6
User2,96581948845,user2@example.com,0ST3hw71BtF25GtMb3MxDU,5,7
User8,99919249023,user8@example.com,4dfTIzn1xxI1JWSOxMXjdH,5,50
User2,96581948845,user2@example.com,4dfTIzn1xxI1JWSOxMXjdH,4,11
User3,52976634844,user3@example.com,4dfTIzn1xxI1JWSOxMXjdH,4,4
User2,96581948845,user2@example.com,4dfTIzn1xxI1JWSOxMXjdH,5,12
User5,50232468489,user5@example.com,4dfTIzn1xxI1JWSOxMXjdH,4,1
User6,30974519179,user6@example.com,1tJ1dV7PecKcLxRPxVefNP,4,6
User6,30974519179,user6@example.com,1tJ1dV7PecKcLxRPxVefNP,3,23
User5,50232468489,user5@example.com,1tJ1dV7PecKcLxRPxVefNP,2,14
User10,48017760206,user10@example.com,03p1bgcOw398mneQ9H8891,1,15
User10,48017760206,user10@example.com,03p1bgcOw398mneQ9H8891,1,37
User7,39570085044,user7@example.com,03p1bgcOw398mneQ9H8891,5,44
User7,39570085044,user7@example.com,03p1bgcOw398mneQ9H8891,3,36
User8,99919249023,user8@example.com,03p1bgcOw398mneQ9H8891,2,37
User3,52976634844,user3@example.com,4MowZ8sn7K6aghaGRBHa3j,3,1
User7,39570085044,user7@example.com,4MowZ8sn7K6aghaGRBHa3j,4,23
User8,99919249023,user8@example.com,4MowZ8sn7K6aghaGRBHa3j,5,50
User3,52976634844,user3@example.com,4MowZ8sn7K6aghaGRBHa3j,4,32
User4,23242521887,user4@example.com,4MowZ8sn7K6aghaGRBHa3j,1,36
User1,81535322800,user1@example.com,663QOtCqjmjVkIFi4UpVKC,5,48
User3,52976634844,user3@example.com,19WADqdL5dt6UmSiM6IUZt,2,27
User6,30974519179,user6@example.com,31965s830mnQryKYI4AyLk,5,29
User3,52976634844,user3@example.com,5evVf7bURnVNSHjFlCUyCb,1,28
User8,99919249023,user8@example.com,5evVf7bURnVNSHjFlCUyCb,4,10
User6,30974519179,user6@example.com,3AEkhVn1MKsNYtVpVP58TV,4,11
User6,30974519179,user6@example.com,3AEkhVn1MKsNYtVpVP58TV,3,4
User4,23242521887,user4@example.com,4HtnDLx3vClYrhiqpYb5nC,4,9
User3,52976634844,user3@example.com,4mxeq2iF8kStwAgjxsAiH3,4,17
User4,23242521887,user4@example.com,4mxeq2iF8kStwAgjxsAiH3,5,23
User9,97091540855,user9@example.com,09fWQg0g0e5mW7kSjwQWzo,2,42
User10,48017760206,user10@example.com,09fWQg0g0e5mW7kSjwQWzo,3,43
User3,52976634844,user3@example.com,5il0jwWUlvgtIzWvzJi12z,1,6
User1,81535322800,user1@example.com,5il0jwWUlvgtIzWvzJi12z,4,38
User9,97091540855,user9@example.com,5il0jwWUlvgtIzWvzJi12z,3,2
User1,81535322800,user1@example.com,1d7Ptw3qYcfpdLNL5REhtJ,3,17
User10,48017760206,user10@example.com,1d7Ptw3qYcfpdLNL5REhtJ,3,46
User8,99919249023,user8@example.com,5oIVNm56t6OIf9ZjdEG3ud,2,19
User2,96581948845,user2@example.com,5oIVNm56t6OIf9ZjdEG3ud,3,15
User2,96581948845,user2@example.com,5oIVNm56t6OIf9ZjdEG3ud,4,20
User10,48017760206,user10@example.com,5oIVNm56t6OIf9ZjdEG3ud,1,36
User6,30974519179,user6@example.com,09LrGvT9KsACH66RHYMDyR,5,31
User6,30974519179,user6@example.com,09LrGvT9KsACH66RHYMDyR,1,14
User8,99919249023,user8@example.com,09LrGvT9KsACH66RHYMDyR,4,20
User6,30974519179,user6@example.com,5VhvD0AKRprEaFtPNKGBQR,1,42
User5,50232468489,user5@example.com,5VhvD0AKRprEaFtPNKGBQR,1,11
User10,48017760206,user10@example.com,5VhvD0AKRprEaFtPNKGBQR,5,20
User4,23242521887,user4@example.com,0io16MKpbeDIdYzmGpQaES,5,41
User7,39570085044,user7@example.com,0io16MKpbeDIdYzmGpQaES,1,1
User10,48017760206,user10@example.com,0io16MKpbeDIdYzmGpQaES,5,35
User6,30974519179,user6@example.com,0io16MKpbeDIdYzmGpQaES,2,12
User7,39570085044,user7@example.com,0io16MKpbeDIdYzmGpQaES,5,29
User10,48017760206,user10@example.com,2HRqTpkrJO5ggZyyK6NPWz,4,23
User8,99919249023,user8@example.com,2HRqTpkrJO5ggZyyK6NPWz,3,3
User9,97091540855,user9@example.com,2HRqTpkrJO5ggZyyK6NPWz,2,38
User3,52976634844,user3@example.com,102YUQbYmwdBXS7jwamI90,2,5
User4,23242521887,user4@example.com,102YUQbYmwdBXS7jwamI90,1,4
User8,99919249023,user8@example.com,102YUQbYmwdBXS7jwamI90,1,26
User3,52976634844,user3@example.com,102YUQbYmwdBXS7jwamI90,5,17
User3,52976634844,user3@example.com,102YUQbYmwdBXS7jwamI90,2,12
User10,48017760206,user10@example.com,21B4gaTWnTkuSh77iWEXdS,5,42
User6,30974519179,user6@example.com,1UHS8Rf6h5Ar3CDWRd3wjF,4,49
User10,48017760206,user10@example.com,1UHS8Rf6h5Ar3CDWRd3wjF,4,23
User7,39570085044,user7@example.com,1UHS8Rf6h5Ar3CDWRd3wjF,3,30
User4,23242521887,user4@example.com,0KR3pUIeWnK7qwf9QhVBRZ,2,37
User9,97091540855,user9@example.com,0KR3pUIeWnK7qwf9QhVBRZ,3,27
User9,97091540855,user9@example.com,0KR3pUIeWnK7qwf9QhVBRZ,4,42
User8,99919249023,user8@example.com,0KR3pUIeWnK7qwf9QhVBRZ,2,19
User7,39570085044,user7@example.com,2tHwzyyOLoWSFqYNjeVMzj,2,35
User9,97091540855,user9@example.com,2tHwzyyOLoWSFqYNjeVMzj,5,13
User2,96581948845,user2@example.com,2tHwzyyOLoWSFqYNjeVMzj,1,16
User1,81535322800,user1@example.com,2tHwzyyOLoWSFqYNjeVMzj,4,10
User9,97091540855,user9@example.com,2tHwzyyOLoWSFqYNjeVMzj,2,40
User4,23242521887,user4@example.com,3iPIDAFybaoyqX7hvAfWkl,1,5
User1,81535322800,user1@example.com,3iPIDAFybaoyqX7hvAfWkl,1,28
User7,39570085044,user7@example.com,3iPIDAFybaoyqX7hvAfWkl,3,1
User7,39570085044,user7@example.com,0XkZmBCCcdMY0EPY8ij6Gb,3,16
User8,99919249023,user8@example.com,0XkZmBCCcdMY0EPY8ij6Gb,1,27
User10,48017760206,user10@example.com,0XkZmBCCcdMY0EPY8ij6Gb,4,42
User4,23242521887,user4@example.com,0XkZmBCCcdMY0EPY8ij6Gb,5,17
User4,23242521887,user4@example.com,2Nru64NIfEGWsYioBy1s5C,2,19
User4,23242521887,user4@example.com,2Nru64NIfEGWsYioBy1s5C,5,35
User6,30974519179,user6@example.com,2Nru64NIfEGWsYioBy1s5C,4,11
User10,48017760206,user10@example.com,2cUJ6wbyqH8hDZN8VWQ5oC,4,21
User5,50232468489,user5@example.com,2cUJ6wbyqH8hDZN8VWQ5oC,5,8
User2,96581948845,user2@example.com,2cUJ6wbyqH8hDZN8VWQ5oC,4,43
User1,81535322800,user1@example.com,2cUJ6wbyqH8hDZN8VWQ5oC,2,50
User2,96581948845,user2@example.com,19XpFsce28aByvCC4g89tJ,2,25
User4,23242521887,user4@example.com,19XpFsce28aByvCC4g89tJ,4,29
User6,30974519179,user6@example.com,3txaIFzYyfNhvYEBRyva2K,5,29
User1,81535322800,user1@example.com,0C0J8cA9JgNFnM6AwgLpav,4,35
User8,99919249023,user8@example.com,0C0J8cA9JgNFnM6AwgLpav,2,29
User3,52976634844,user3@example.com,0C0J8cA9JgNFnM6AwgLpav,4,12
User8,99919249023,user8@example.com,0C0J8cA9JgNFnM6AwgLpav,5,18
User6,30974519179,user6@example.com,0C0J8cA9JgNFnM6AwgLpav,1,36
User1,81535322800,user1@example.com,4SOxaqGSBvLFYgP4rNNVvO,4,4
User5,50232468489,user5@example.com,4SOxaqGSBvLFYgP4rNNVvO,5,13
User3,52976634844,user3@example.com,4SOxaqGSBvLFYgP4rNNVvO,3,13
User3,52976634844,user3@example.com,4SOxaqGSBvLFYgP4rNNVvO,5,31
User10,48017760206,user10@example.com,4SOxaqGSBvLFYgP4rNNVvO,4,17
User6,30974519179,user6@example.com,0BpZzhGDm4rzsZTlrpzQ6p,5,40
User10,48017760206,user10@example.com,0BpZzhGDm4rzsZTlrpzQ6p,2,13
User5,50232468489,user5@example.com,0BpZzhGDm4rzsZTlrpzQ6p,3,21
User8,99919249023,user8@example.com,0BpZzhGDm4rzsZTlrpzQ6p,4,23
User9,97091540855,user9@example.com,0BpZzhGDm4rzsZTlrpzQ6p,5,35
User5,50232468489,user5@example.com,2plbrEY59IikOBgBGLjaoe,1,4
User9,97091540855,user9@example.com,2plbrEY59IikOBgBGLjaoe,1,35
User3,52976634844,user3@example.com,2plbrEY59IikOBgBGLjaoe,2,31
User9,97091540855,user9@example.com,2plbrEY59IikOBgBGLjaoe,2,41
User10,48017760206,user10@example.com,2plbrEY59IikOBgBGLjaoe,5,16
User7,39570085044,user7@example.com,149r4BNMXwFRWjPYcKNNgc,4,5
User8,99919249023,user8@example.com,4Kd9tBUgpXv26OfR6ugBv1,2,49
User1,81535322800,user1@example.com,4Kd9tBUgpXv26OfR6ugBv1,1,17
User7,39570085044,user7@example.com,4Kd9tBUgpXv26OfR6ugBv1,5,15
User3,52976634844,user3@example.com,20hTkA9oKKuxghkRptRczS,1,41
User1,81535322800,user1@example.com,20hTkA9oKKuxghkRptRczS,2,38
User9,97091540855,user9@example.com,6StwwqB84sJeLr7tZDTxEX,2,49
User8,99919249023,user8@example.com,6StwwqB84sJeLr7tZDTxEX,5,50
User5,50232468489,user5@example.com,1sqXfPaRD7npnH712RZQAF,4,42
User7,39570085044,user7@example.com,1sqXfPaRD7npnH712RZQAF,2,10
User4,23242521887,user4@example.com,6nf4oqFOsVKLwJPEliYVwT,4,13
User9,97091540855,user9@example.com,6nf4oqFOsVKLwJPEliYVwT,3,12
User1,81535322800,user1@example.com,6nf4oqFOsVKLwJPEliYVwT,1,39
User7,39570085044,user7@example.com,5IZXB5IKAD2qlvTPJYDCFB,1,17
User6,30974519179,user6@example.com,5IZXB5IKAD2qlvTPJYDCFB,3,19
User2,96581948845,user2@example.com,5IZXB5IKAD2qlvTPJYDCFB,2,7
User8,99919249023,user8@example.com,5IZXB5IKAD2qlvTPJYDCFB,3,7
User3,52976634844,user3@example.com,2CIXO1jQbrV1hlfI7FUKld,3,5
User1,81535322800,user1@example.com,2CIXO1jQbrV1hlfI7FUKld,5,3
User5,50232468489,user5@example.com,2CIXO1jQbrV1hlfI7FUKld,3,12
User8,99919249023,user8@example.com,0DM63CJEklNPKu6kHGyuEl,3,27
User1,81535322800,user1@example.com,0DM63CJEklNPKu6kHGyuEl,2,22
User7,39570085044,user7@example.com,0DM63CJEklNPKu6kHGyuEl,2,41
User10,48017760206,user10@example.com,0DM63CJEklNPKu6kHGyuEl,1,1
User3,52976634844,user3@example.com,0lJNSfWnwJMIh94Dv9jQUt,5,22
User5,50232468489,user5@example.com,0lJNSfWnwJMIh94Dv9jQUt,3,10
User1,81535322800,user1@example.com,0lJNSfWnwJMIh94Dv9jQUt,2,30
User6,30974519179,user6@example.com,0mNzElhEofvgMWAJoOA4q9,4,14
